com,gene,pval_corrected,counts_in_com,com_size,total_gene_appearances
23.0,RHOXF2,0.001968524253020433,1.0,44.0,3.0
23.0,S100A3,0.001968524253020433,1.0,44.0,3.0
23.0,SMOC1,0.001968524253020433,1.0,44.0,3.0
23.0,SUMO1P1,0.001968524253020433,1.0,44.0,3.0
23.0,TRIM55,0.001968524253020433,1.0,44.0,3.0
23.0,TXNDC9,0.001968524253020433,1.0,44.0,3.0
23.0,UBAP2,0.001968524253020433,1.0,44.0,3.0
23.0,UBFD1,0.001968524253020433,1.0,44.0,3.0
23.0,ZZEF1,0.001968524253020433,1.0,44.0,3.0
23.0,FBLN5,0.0030787519302305257,3.0,44.0,25.0
23.0,LAMC2,0.0030787519302305257,3.0,44.0,25.0
23.0,LRRFIP1,0.0030787519302305257,3.0,44.0,25.0
23.0,RAB13,0.0030787519302305257,3.0,44.0,25.0
23.0,SBF2,0.0030787519302305257,3.0,44.0,25.0
23.0,SNX1,0.0030787519302305257,3.0,44.0,25.0
23.0,SNX2,0.0030787519302305257,3.0,44.0,25.0
23.0,PTPRO,0.003999495443520285,4.0,44.0,43.0
23.0,SPTAN1,0.003999495443520285,4.0,44.0,43.0
23.0,BCL2A1,0.005323612934705115,2.0,44.0,12.0
23.0,CELSR2,0.005323612934705115,2.0,44.0,12.0
23.0,CPQ,0.005323612934705115,2.0,44.0,12.0
23.0,CTSE,0.005323612934705115,2.0,44.0,12.0
23.0,DNPH1,0.005323612934705115,2.0,44.0,12.0
23.0,HSPB6,0.005323612934705115,2.0,44.0,12.0
23.0,JAM2,0.005323612934705115,2.0,44.0,12.0
23.0,PDZD7,0.005323612934705115,2.0,44.0,12.0
23.0,PPP1R3F,0.005323612934705115,2.0,44.0,12.0
23.0,PTS,0.005323612934705115,2.0,44.0,12.0
23.0,ROPN1B,0.005323612934705115,2.0,44.0,12.0
23.0,SPPL2A,0.005323612934705115,2.0,44.0,12.0
23.0,SPPL2B,0.005323612934705115,2.0,44.0,12.0
23.0,SYNDIG1,0.005323612934705115,2.0,44.0,12.0
23.0,ZBTB4,0.005323612934705115,2.0,44.0,12.0
23.0,ENSA,0.00676159577058264,3.0,44.0,26.0
23.0,ITGB4,0.00676159577058264,3.0,44.0,26.0
23.0,PPP1R11,0.00676159577058264,3.0,44.0,26.0
24.0,IGHV1-69,0.0,27.0,58.0,38.0
24.0,IGHV2-5,0.0,27.0,58.0,38.0
24.0,IGHV2-70,0.0,27.0,58.0,38.0
24.0,IGHV3-11,0.0,27.0,58.0,38.0
24.0,IGHV3-13,0.0,27.0,58.0,38.0
24.0,IGHV3-23,0.0,27.0,58.0,38.0
24.0,IGHV3-30,0.0,27.0,58.0,38.0
24.0,IGHV3-33,0.0,27.0,58.0,38.0
24.0,IGHV3-48,0.0,27.0,58.0,38.0
24.0,IGHV3-53,0.0,27.0,58.0,38.0
24.0,IGHV3-7,0.0,27.0,58.0,38.0
24.0,IGHV4-34,0.0,27.0,58.0,38.0
24.0,IGHV4-39,0.0,27.0,58.0,38.0
24.0,IGHV4-59,0.0,27.0,58.0,38.0
24.0,IGKV1-12,0.0,25.0,58.0,31.0
24.0,IGKV1-16,0.0,25.0,58.0,31.0
24.0,IGKV1-17,0.0,25.0,58.0,31.0
24.0,IGKV1-39,0.0,25.0,58.0,31.0
24.0,IGKV1-5,0.0,25.0,58.0,31.0
24.0,IGKV1D-12,0.0,25.0,58.0,31.0
24.0,IGKV1D-33,0.0,25.0,58.0,32.0
24.0,IGKV1D-39,0.0,25.0,58.0,31.0
24.0,IGKV2-28,0.0,25.0,58.0,31.0
24.0,IGKV2-30,0.0,25.0,58.0,31.0
24.0,IGKV2D-28,0.0,25.0,58.0,31.0
24.0,IGKV2D-30,0.0,25.0,58.0,31.0
24.0,IGKV3-15,0.0,25.0,58.0,31.0
24.0,IGKV3-20,0.0,25.0,58.0,35.0
24.0,IGKV3D-20,0.0,25.0,58.0,31.0
24.0,IGKV4-1,0.0,25.0,58.0,31.0
24.0,IGKV5-2,0.0,25.0,58.0,31.0
24.0,IGLC2,0.0,27.0,58.0,38.0
24.0,IGLC3,0.0,27.0,58.0,38.0
24.0,IGLV1-40,0.0,25.0,58.0,31.0
24.0,IGLV1-44,0.0,25.0,58.0,31.0
24.0,IGLV1-47,0.0,25.0,58.0,31.0
24.0,IGLV1-51,0.0,25.0,58.0,31.0
24.0,IGLV2-11,0.0,25.0,58.0,31.0
24.0,IGLV2-14,0.0,25.0,58.0,31.0
24.0,IGLV2-23,0.0,25.0,58.0,31.0
24.0,IGLV2-8,0.0,25.0,58.0,31.0
24.0,IGLV3-1,0.0,25.0,58.0,31.0
24.0,IGLV3-19,0.0,25.0,58.0,31.0
24.0,IGLV3-21,0.0,25.0,58.0,31.0
24.0,IGLV3-25,0.0,25.0,58.0,31.0
24.0,IGLV3-27,0.0,25.0,58.0,31.0
24.0,IGLV6-57,0.0,25.0,58.0,31.0
24.0,IGLV7-43,0.0,25.0,58.0,31.0
24.0,IGHV1-2,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGHV1-46,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGKV1-33,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGKV1D-16,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGKV2D-40,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGKV3-11,1.9209335872215255e-247,18.0,58.0,23.0
24.0,IGHG2,2.870104040052809e-203,16.0,58.0,22.0
24.0,IGHG1,1.3337462334402277e-177,16.0,58.0,25.0
24.0,IGHG4,1.3337462334402277e-177,16.0,58.0,25.0
24.0,PROS1,1.1653474584016548e-127,15.0,58.0,30.0
24.0,IGHA1,1.008972020456679e-125,13.0,58.0,23.0
24.0,IGHA2,1.008972020456679e-125,13.0,58.0,23.0
24.0,IGKV2-29,7.964848751093207e-106,7.0,58.0,8.0
24.0,IGKV2-40,7.964848751093207e-106,7.0,58.0,8.0
24.0,IGKV3D-11,7.964848751093207e-106,7.0,58.0,8.0
24.0,THBD,1.0269523296569439e-102,11.0,58.0,20.0
24.0,IGLL1,4.617806216867262e-100,10.0,58.0,17.0
24.0,MASP2,4.617806216867262e-100,10.0,58.0,17.0
24.0,SERPING1,9.167506648551287e-98,13.0,58.0,29.0
24.0,IGHE,1.3472954506823383e-92,11.0,58.0,22.0
24.0,IGHV1OR15-1,1.2812140425498195e-91,9.0,58.0,15.0
24.0,IGLC1,1.2812140425498195e-91,9.0,58.0,15.0
24.0,IGLC6,1.2812140425498195e-91,9.0,58.0,15.0
24.0,IGLC7,1.2812140425498195e-91,9.0,58.0,15.0
24.0,IGKC,2.0808339482612718e-85,9.0,58.0,16.0
24.0,CFB,2.834794069401892e-83,8.0,58.0,13.0
24.0,FCN3,6.291349083689212e-80,9.0,58.0,17.0
24.0,IGHM,2.732985409837714e-79,12.0,58.0,30.0
24.0,C4A,4.987667722009982e-77,11.0,58.0,26.0
24.0,C8A,4.41422202498303e-75,7.0,58.0,11.0
24.0,FCN2,4.685773694811378e-75,9.0,58.0,18.0
24.0,F12,7.963711701172457e-72,10.0,58.0,23.0
24.0,IGHG3,3.4314726679918047e-71,8.0,58.0,15.0
24.0,PLAU,1.072473817440682e-70,9.0,58.0,19.0
24.0,PROCR,1.1986953166826551e-70,5.0,58.0,6.0
24.0,PROC,1.308850363943869e-65,11.0,58.0,30.0
24.0,F10,3.198907059216698e-63,9.0,58.0,21.0
24.0,MASP1,3.198907059216698e-63,9.0,58.0,21.0
24.0,IGHV1-18,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-24,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-3,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-45,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-58,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-69-2,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV1-69D,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV2-26,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV2-70D,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-15,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-20,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-21,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-43,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-49,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-64,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-64D,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-66,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-72,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-73,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV3-74,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV4-28,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV4-31,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV4-4,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV4-61,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV5-10-1,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV5-51,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV6-1,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGHV7-4-1,1.8366485688425182e-62,7.0,58.0,13.0
24.0,IGLL5,1.8366485688425182e-62,7.0,58.0,13.0
24.0,TRBC1,1.8366485688425182e-62,7.0,58.0,13.0
24.0,TRBC2,1.8366485688425182e-62,7.0,58.0,13.0
24.0,TRDC,1.8366485688425182e-62,7.0,58.0,13.0
24.0,FCGR3A,5.9957457529474525e-62,8.0,58.0,17.0
24.0,IGHD,5.408873600405452e-60,9.0,58.0,22.0
24.0,FCGR1A,5.723120919735617e-60,10.0,58.0,27.0
24.0,C8B,8.901255583290939e-60,6.0,58.0,10.0
24.0,C9,8.901255583290939e-60,6.0,58.0,10.0
24.0,F9,4.261612001521607e-58,8.0,58.0,18.0
24.0,CFD,1.6709947272618078e-57,7.0,58.0,14.0
24.0,C2,1.1920082697643068e-54,8.0,58.0,19.0
24.0,C7,9.530594970394839e-54,6.0,58.0,11.0
24.0,CEACAM3,2.8399967053197976e-53,4.0,58.0,5.0
24.0,PLG,3.0885415888312175e-53,11.0,58.0,36.0
24.0,C1QB,3.3227839054138152e-53,7.0,58.0,15.0
24.0,C1R,3.3227839054138152e-53,7.0,58.0,15.0
24.0,C1S,3.3227839054138152e-53,7.0,58.0,15.0
24.0,FCGR2A,3.3227839054138152e-53,7.0,58.0,15.0
24.0,C4B,7.399914439422374e-52,9.0,58.0,25.0
24.0,CR2,1.5089727197798968e-51,8.0,58.0,20.0
24.0,F11,1.5089727197798968e-51,8.0,58.0,20.0
24.0,FCAMR,5.0691200828829195e-50,3.0,58.0,3.0
24.0,GULP1,5.0691200828829195e-50,3.0,58.0,3.0
24.0,GYPB,5.0691200828829195e-50,3.0,58.0,3.0
24.0,GYPC,5.0691200828829195e-50,3.0,58.0,3.0
24.0,PSG1,5.0691200828829195e-50,3.0,58.0,3.0
24.0,VPREB1,5.0691200828829195e-50,3.0,58.0,3.0
24.0,VPREB3,5.0691200828829195e-50,3.0,58.0,3.0
24.0,F7,5.574087058546464e-50,11.0,58.0,38.0
24.0,F2,1.1018417764864055e-48,18.0,58.0,99.0
24.0,KLKB1,3.4536349981375275e-46,8.0,58.0,22.0
24.0,C1QC,4.010833427878601e-46,7.0,58.0,17.0
24.0,COLEC11,4.010833427878601e-46,7.0,58.0,17.0
24.0,F13B,4.68255753399644e-45,5.0,58.0,9.0
24.0,C6,1.8159125668801568e-44,6.0,58.0,13.0
24.0,CFI,1.8159125668801568e-44,6.0,58.0,13.0
24.0,F13A1,1.8159125668801568e-44,6.0,58.0,13.0
24.0,CR1,2.2140913072729723e-44,10.0,58.0,35.0
24.0,TFPI,1.0129138012061028e-41,8.0,58.0,24.0
24.0,SERPINE1,1.1840478460996454e-41,14.0,58.0,70.0
24.0,C8G,8.05815411082795e-41,6.0,58.0,14.0
24.0,CD93,6.214330000721634e-40,5.0,58.0,10.0
24.0,TREM1,6.214330000721634e-40,5.0,58.0,10.0
24.0,CRP,8.4218644125996e-39,9.0,58.0,32.0
24.0,FCN1,8.4218644125996e-39,9.0,58.0,32.0
24.0,JCHAIN,8.4218644125996e-39,9.0,58.0,32.0
24.0,C4BPB,1.1691597457395778e-37,6.0,58.0,15.0
24.0,CD48,2.0671187197805738e-36,4.0,58.0,7.0
24.0,C4BPA,6.838752037654189e-35,6.0,58.0,16.0
24.0,CFP,6.838752037654189e-35,6.0,58.0,16.0
24.0,GP1BA,1.0657215244238923e-34,8.0,58.0,28.0
24.0,MBL2,3.025723999567436e-33,8.0,58.0,29.0
24.0,MEGF10,1.8928459371902206e-32,6.0,58.0,17.0
24.0,FCER1A,3.034893953036548e-32,5.0,58.0,12.0
24.0,MS4A2,3.034893953036548e-32,5.0,58.0,12.0
24.0,CFHR3,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG11,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG2,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG3,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG4,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG5,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG6,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG7,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG8,5.269215371688408e-32,2.0,58.0,2.0
24.0,PSG9,5.269215371688408e-32,2.0,58.0,2.0
24.0,F3,6.874637573389197e-32,8.0,58.0,30.0
24.0,CPB2,1.9530344099519652e-31,9.0,58.0,38.0
24.0,KNG1,1.9530344099519652e-31,9.0,58.0,38.0
24.0,F8,1.2728378773137361e-30,7.0,58.0,24.0
24.0,PLAT,2.8080546616331884e-30,6.0,58.0,18.0
24.0,COLEC10,2.7612028396215274e-29,5.0,58.0,13.0
24.0,ELMO1,4.088809116326618e-29,7.0,58.0,25.0
24.0,SYK,4.918470204772506e-28,17.0,58.0,136.0
24.0,A1BG,7.125084438823414e-28,3.0,58.0,5.0
24.0,CD99L2,7.125084438823414e-28,3.0,58.0,5.0
24.0,PEAR1,7.125084438823414e-28,3.0,58.0,5.0
24.0,C3,9.11981382134489e-28,12.0,58.0,72.0
24.0,ITGAM,2.7458546208094624e-27,11.0,58.0,62.0
24.0,GZMM,4.962427942491006e-27,4.0,58.0,9.0
24.0,OLR1,4.962427942491006e-27,4.0,58.0,9.0
24.0,SERPINC1,1.9539377619069715e-26,7.0,58.0,27.0
24.0,APOH,2.870375394254113e-26,8.0,58.0,35.0
24.0,CD247,2.870375394254113e-26,8.0,58.0,35.0
24.0,FCER1G,1.6901801423547962e-25,13.0,58.0,89.0
24.0,PLAUR,3.070852799890559e-25,7.0,58.0,28.0
24.0,WIPF2,5.294118306166546e-25,6.0,58.0,21.0
24.0,FGA,6.162237331408172e-25,12.0,58.0,78.0
24.0,SERPINE2,1.3307198498796444e-24,9.0,58.0,46.0
24.0,SERPINF2,1.3307198498796444e-24,9.0,58.0,46.0
24.0,PLPP4,1.5065377868221495e-24,5.0,58.0,15.0
24.0,FGB,1.657699467947432e-24,12.0,58.0,79.0
24.0,C3AR1,3.992386662033507e-24,7.0,58.0,29.0
24.0,FGG,4.350192771563958e-24,12.0,58.0,80.0
24.0,CEACAM8,9.5961517612462e-24,4.0,58.0,10.0
24.0,CFH,9.5961517612462e-24,4.0,58.0,10.0
24.0,ENPP4,9.5961517612462e-24,4.0,58.0,10.0
24.0,GP5,9.5961517612462e-24,4.0,58.0,10.0
24.0,GP9,9.5961517612462e-24,4.0,58.0,10.0
24.0,CD3G,1.3215690841443008e-23,8.0,58.0,38.0
24.0,ITGB2,2.791216957262213e-23,12.0,58.0,82.0
24.0,CD99,2.5170118695189825e-22,3.0,58.0,6.0
24.0,CFHR4,2.5170118695189825e-22,3.0,58.0,6.0
24.0,CPN2,2.5170118695189825e-22,3.0,58.0,6.0
24.0,ESAM,2.5170118695189825e-22,3.0,58.0,6.0
24.0,GYPA,2.5170118695189825e-22,3.0,58.0,6.0
24.0,LGALS3BP,2.5170118695189825e-22,3.0,58.0,6.0
24.0,WIPF3,3.0036019796533938e-22,6.0,58.0,23.0
24.0,C1QA,4.1106363481127964e-22,7.0,58.0,31.0
24.0,C1QBP,7.102736054274247e-22,11.0,58.0,73.0
24.0,CD177,3.3577733204803646e-21,7.0,58.0,32.0
24.0,BIN2,4.706008025109299e-21,4.0,58.0,11.0
24.0,WIPF1,4.8174331045388374e-21,6.0,58.0,24.0
24.0,VTN,7.410100298092389e-21,9.0,58.0,52.0
24.0,ISLR,1.129407231208354e-19,2.0,58.0,3.0
24.0,LY6G6F,1.129407231208354e-19,2.0,58.0,3.0
24.0,SUSD4,1.129407231208354e-19,2.0,58.0,3.0
24.0,TEX264,1.129407231208354e-19,2.0,58.0,3.0
24.0,ELMO2,2.0608767766115564e-19,5.0,58.0,18.0
24.0,SERPIND1,2.0608767766115564e-19,5.0,58.0,18.0
24.0,DOCK1,2.2848571892306697e-19,8.0,58.0,44.0
24.0,FERMT3,8.244375567103279e-19,4.0,58.0,12.0
24.0,CD9,8.916878051912678e-19,7.0,58.0,35.0
24.0,CD163,2.3366267037320576e-18,3.0,58.0,7.0
24.0,MYH2,4.6408698486254136e-18,5.0,58.0,19.0
24.0,NCKIPSD,4.6408698486254136e-18,5.0,58.0,19.0
24.0,SELP,4.6624815543377655e-18,7.0,58.0,36.0
24.0,C5,1.181112435794309e-17,8.0,58.0,47.0
24.0,LYN,4.1936481482757135e-17,16.0,58.0,170.0
24.0,GP1BB,6.541105767792204e-17,4.0,58.0,13.0
24.0,ITGAX,6.541105767792204e-17,4.0,58.0,13.0
24.0,CYFIP2,7.661027930144513e-17,5.0,58.0,20.0
24.0,LCP2,7.661027930144513e-17,5.0,58.0,20.0
24.0,ITGAL,2.9137850826946556e-16,6.0,58.0,29.0
24.0,PRTN3,2.9137850826946556e-16,6.0,58.0,29.0
24.0,F5,9.690664744607258e-16,5.0,58.0,21.0
24.0,SERPINB2,9.690664744607258e-16,5.0,58.0,21.0
24.0,A2M,1.5258927182413444e-15,7.0,58.0,40.0
24.0,C5AR2,1.6979802465409327e-15,6.0,58.0,30.0
24.0,PECAM1,1.6979802465409327e-15,6.0,58.0,30.0
24.0,TSPAN8,2.2278982245526513e-15,3.0,58.0,8.0
24.0,XKR4,2.2278982245526513e-15,3.0,58.0,8.0
24.0,XKR6,2.2278982245526513e-15,3.0,58.0,8.0
24.0,XKR7,2.2278982245526513e-15,3.0,58.0,8.0
24.0,XKR8,2.2278982245526513e-15,3.0,58.0,8.0
24.0,XKR9,2.2278982245526513e-15,3.0,58.0,8.0
24.0,CD58,2.784519024865932e-15,4.0,58.0,14.0
24.0,C5AR1,3.082277400701939e-15,8.0,58.0,52.0
24.0,CD19,1.826305241955587e-14,7.0,58.0,42.0
24.0,VAV1,5.99275137263489e-14,10.0,58.0,83.0
24.0,AP002956.1,6.30036801468415e-14,1.0,58.0,1.0
24.0,CEACAM4,6.30036801468415e-14,1.0,58.0,1.0
24.0,EHBP1,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1-13,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1-27,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1-6,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1-8,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1-9,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1D-13,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1D-17,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1D-43,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV1D-8,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV2-24,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV2D-26,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV2D-29,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV3D-15,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV3D-7,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV6-21,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGKV6D-21,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV1-36,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV10-54,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV2-18,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV3-10,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV3-12,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV3-16,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV3-22,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV3-9,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV4-3,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV4-60,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV4-69,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV5-37,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV5-45,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV5-52,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV7-46,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV8-61,6.30036801468415e-14,1.0,58.0,1.0
24.0,IGLV9-49,6.30036801468415e-14,1.0,58.0,1.0
24.0,LRP3,6.30036801468415e-14,1.0,58.0,1.0
24.0,CD59,8.014194058256632e-14,5.0,58.0,23.0
24.0,CD300E,1.7226615116061036e-13,2.0,58.0,4.0
24.0,CD300LB,1.7226615116061036e-13,2.0,58.0,4.0
24.0,GCSAML,1.7226615116061036e-13,2.0,58.0,4.0
24.0,LAIR1,1.7226615116061036e-13,2.0,58.0,4.0
24.0,LHFPL2,1.7226615116061036e-13,2.0,58.0,4.0
24.0,MAGED2,1.7226615116061036e-13,2.0,58.0,4.0
24.0,NHLRC2,1.7226615116061036e-13,2.0,58.0,4.0
24.0,SCGB3A2,1.7226615116061036e-13,2.0,58.0,4.0
24.0,SELENOP,1.7226615116061036e-13,2.0,58.0,4.0
24.0,SELPLG,4.654093113076868e-13,3.0,58.0,9.0
24.0,HRG,7.012180762414264e-13,9.0,58.0,72.0
24.0,PTPN6,8.620110460334223e-13,11.0,58.0,104.0
24.0,PLCG2,1.0889269180018892e-12,10.0,58.0,88.0
24.0,CAP1,1.242432168185243e-12,4.0,58.0,16.0
24.0,SIRPG,1.242432168185243e-12,4.0,58.0,16.0
24.0,MARCO,3.2772854943417198e-12,5.0,58.0,25.0
24.0,PRCP,3.2772854943417198e-12,5.0,58.0,25.0
24.0,SELL,3.2772854943417198e-12,5.0,58.0,25.0
24.0,APCS,8.542035087942014e-12,6.0,58.0,36.0
24.0,NCKAP1L,8.645135910792463e-12,9.0,58.0,76.0
24.0,PF4V1,1.6930383689847914e-11,5.0,58.0,26.0
24.0,HBB,2.704136394318348e-11,6.0,58.0,37.0
24.0,CFHR1,3.356720098069489e-11,3.0,58.0,10.0
24.0,CFHR2,3.356720098069489e-11,3.0,58.0,10.0
24.0,CFHR5,3.356720098069489e-11,3.0,58.0,10.0
24.0,CLEC10A,3.356720098069489e-11,3.0,58.0,10.0
24.0,PLPP5,3.356720098069489e-11,3.0,58.0,10.0
24.0,VAV2,5.598585359892876e-11,8.0,58.0,64.0
24.0,CD46,7.747695754043884e-11,5.0,58.0,27.0
24.0,HPSE,7.747695754043884e-11,5.0,58.0,27.0
24.0,NCKAP1,7.747695754043884e-11,5.0,58.0,27.0
24.0,PLD2,7.747695754043884e-11,5.0,58.0,27.0
24.0,PTX3,7.747695754043884e-11,5.0,58.0,27.0
24.0,SERPINA5,7.747695754043884e-11,5.0,58.0,27.0
24.0,WASF2,8.057718112127904e-11,6.0,58.0,38.0
24.0,MYH9,1.076427921191285e-10,8.0,58.0,65.0
24.0,VAV3,1.407834150083438e-10,9.0,58.0,81.0
24.0,ICAM3,1.4365325732845031e-10,4.0,58.0,18.0
24.0,KLRD1,1.4365325732845031e-10,4.0,58.0,18.0
24.0,VSIG4,1.4365325732845031e-10,4.0,58.0,18.0
24.0,YES1,2.028982632139612e-10,8.0,58.0,66.0
24.0,ITGA4,2.564823224041631e-10,7.0,58.0,52.0
24.0,HPX,3.1817154040346343e-10,5.0,58.0,28.0
24.0,CEACAM1,3.498136944773748e-10,10.0,58.0,100.0
24.0,SIRPA,5.467445334980099e-10,7.0,58.0,53.0
24.0,LILRA1,9.050350760732778e-10,2.0,58.0,5.0
24.0,PCDH7,9.050350760732778e-10,2.0,58.0,5.0
24.0,SIGLEC1,9.050350760732778e-10,2.0,58.0,5.0
24.0,SIGLEC5,9.050350760732778e-10,2.0,58.0,5.0
24.0,SIGLEC9,9.050350760732778e-10,2.0,58.0,5.0
24.0,TAGLN2,9.050350760732778e-10,2.0,58.0,5.0
24.0,CEACAM6,1.0633619217954443e-09,4.0,58.0,19.0
24.0,JAML,1.0633619217954443e-09,4.0,58.0,19.0
24.0,PLD4,1.0633619217954443e-09,4.0,58.0,19.0
24.0,CD33,1.1165472401516805e-09,3.0,58.0,11.0
24.0,GP6,1.1165472401516805e-09,3.0,58.0,11.0
24.0,HPR,1.1165472401516805e-09,3.0,58.0,11.0
24.0,LAT2,1.1165472401516805e-09,3.0,58.0,11.0
24.0,MIR451A,1.1165472401516805e-09,3.0,58.0,11.0
24.0,ORM2,1.1165472401516805e-09,3.0,58.0,11.0
24.0,ARPC1A,1.1857336426579576e-09,5.0,58.0,29.0
24.0,COLEC12,1.1857336426579576e-09,5.0,58.0,29.0
24.0,CRK,2.620864579934369e-09,10.0,58.0,105.0
24.0,ANO6,3.691991919344177e-09,8.0,58.0,71.0
24.0,ARPC1B,4.049090419092602e-09,5.0,58.0,30.0
24.0,BRK1,4.049090419092602e-09,5.0,58.0,30.0
24.0,USF1,4.049090419092602e-09,5.0,58.0,30.0
24.0,FGR,4.503425912663786e-09,7.0,58.0,56.0
24.0,PIK3CB,8.619874671111879e-09,11.0,58.0,128.0
24.0,VWF,8.849868835903142e-09,6.0,58.0,43.0
24.0,ARPC3,1.2777252755162374e-08,5.0,58.0,31.0
24.0,CD81,1.993098129292693e-08,6.0,58.0,44.0
24.0,JAM2,2.0777133704063865e-08,3.0,58.0,12.0
24.0,KLRC2,2.0777133704063865e-08,3.0,58.0,12.0
24.0,ORM1,2.0777133704063865e-08,3.0,58.0,12.0
24.0,PPIL2,2.0777133704063865e-08,3.0,58.0,12.0
24.0,SIGLEC10,2.0777133704063865e-08,3.0,58.0,12.0
24.0,CD300A,2.9934770080124416e-08,7.0,58.0,59.0
24.0,ADAMTS18,3.2973634553956315e-08,4.0,58.0,21.0
24.0,ADTRP,3.2973634553956315e-08,4.0,58.0,21.0
24.0,CLEC7A,3.2973634553956315e-08,4.0,58.0,21.0
24.0,ARPC4,3.75348505902055e-08,5.0,58.0,32.0
24.0,CD36,8.9695635423079e-08,11.0,58.0,136.0
24.0,CD47,9.094952192525348e-08,6.0,58.0,46.0
24.0,ARPC5,1.0331616112907582e-07,5.0,58.0,33.0
24.0,LAT,1.0331616112907582e-07,5.0,58.0,33.0
24.0,CLU,1.1464096000425129e-07,8.0,58.0,78.0
24.0,CD63,1.4545028734214957e-07,4.0,58.0,22.0
24.0,MSR1,1.4545028734214957e-07,4.0,58.0,22.0
24.0,THBS1,1.5433705270749712e-07,11.0,58.0,138.0
